epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,1.3551180362701416,0.375,1.3834511883118574,0.23529411764705882,0.09523809523809523,0.0896358543417367,0.25,"[[8 0 0 0]
 [9 0 0 0]
 [8 0 0 0]
 [9 0 0 0]]",0.0009999753262144805
2,1.0369896292686462,0.6985294117647058,1.3716257530100204,0.5588235294117647,0.47020979020979015,0.48182640888523237,0.5486111111111112,"[[6 2 0 0]
 [0 9 0 0]
 [7 1 0 0]
 [1 4 0 4]]",0.0009999013075636806
3,0.6750736744964824,0.8235294117647058,1.3252890741123873,0.35294117647058826,0.2638755980861244,0.26228539262594996,0.34375,"[[1 7 0 0]
 [0 9 0 0]
 [2 4 2 0]
 [0 9 0 0]]",0.0009997779521645793
4,0.5205027425990385,0.8455882352941176,1.1994843482971191,0.7352941176470589,0.7276785714285714,0.7326680672268907,0.7256944444444444,"[[4 3 1 0]
 [0 9 0 0]
 [2 1 5 0]
 [0 2 0 7]]",0.0009996052735444863
5,0.41639918001259074,0.8676470588235294,1.0050292190383463,0.8235294117647058,0.8071428571428572,0.8142857142857142,0.8125,"[[4 3 1 0]
 [0 9 0 0]
 [2 0 6 0]
 [0 0 0 9]]",0.0009993832906395582
6,0.39482773051542397,0.8970588235294118,0.7827579905005062,0.7941176470588235,0.7642857142857142,0.7710084033613446,0.78125,"[[3 3 1 1]
 [0 9 0 0]
 [1 0 6 1]
 [0 0 0 9]]",0.000999112027792722
7,0.34204452879288616,0.8823529411764706,0.6222626566886902,0.8235294117647058,0.8071428571428572,0.8142857142857142,0.8125,"[[4 3 1 0]
 [0 9 0 0]
 [2 0 6 0]
 [0 0 0 9]]",0.0009987915147510059
8,0.3061434600283118,0.8823529411764706,0.5358857792966506,0.8235294117647058,0.8071428571428572,0.8142857142857142,0.8125,"[[4 3 1 0]
 [0 9 0 0]
 [2 0 6 0]
 [0 0 0 9]]",0.0009984217866622768
9,0.2531702492166968,0.9117647058823529,0.47214553987278657,0.7352941176470589,0.7143724696356275,0.7235889497499405,0.7222222222222222,"[[4 2 1 1]
 [1 8 0 0]
 [3 0 4 1]
 [0 0 0 9]]",0.0009980028840713858
10,0.23693709294585621,0.9338235294117647,0.4068439111990087,0.8235294117647058,0.8046992481203008,0.8116983635559487,0.8125,"[[4 2 1 1]
 [0 9 0 0]
 [2 0 6 0]
 [0 0 0 9]]",0.0009975348529157226
