epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,0.9874722436070442,0.64453125,1.453698477079702,0.5116279069767442,0.4596360628618693,0.4547002135149172,0.5222222222222223,"[[4 0 4 0 0]
 [0 0 5 0 4]
 [0 0 8 0 0]
 [1 0 4 3 1]
 [0 0 2 0 7]]",0.0009999753262144805
2,0.24097462859936059,0.9443359375,0.749537143596383,0.6744186046511628,0.6380952380952382,0.6323366555924695,0.6777777777777778,"[[6 0 0 2 0]
 [0 1 2 0 6]
 [0 0 6 1 1]
 [0 0 1 8 0]
 [0 0 1 0 8]]",0.0009999013075636806
3,0.1189608525019139,0.97265625,0.33085223270017045,0.8837209302325582,0.8856432748538012,0.8855467156262751,0.8861111111111111,"[[7 0 0 1 0]
 [0 7 1 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 0 1 0 8]]",0.0009997779521645793
4,0.07170057884650305,0.9873046875,0.18429409833841545,0.9302325581395349,0.9320261437908496,0.9314485484116127,0.9333333333333332,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 0 1 0 8]]",0.0009996052735444863
5,0.045111280342098325,0.9931640625,0.1891085456970126,0.9534883720930233,0.9526109391124871,0.9533251733986129,0.9527777777777778,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [1 0 7 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009993832906395582
6,0.03753420614521019,0.994140625,0.16860001863435256,0.9069767441860465,0.9069573443412452,0.9067337461300311,0.9083333333333332,"[[8 0 0 0 0]
 [0 7 1 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 1 0 8]]",0.000999112027792722
7,0.02739899825246539,0.998046875,0.16822542839272078,0.9302325581395349,0.9304867561059513,0.9301605587155303,0.9305555555555556,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 1 0 8]]",0.0009987915147510059
8,0.02501395472791046,0.9951171875,0.18061779612718626,0.9534883720930233,0.9526109391124871,0.9533251733986129,0.9527777777777778,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [1 0 7 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009984217866622768
9,0.020831215748330578,0.998046875,0.3130762105764345,0.9069767441860465,0.9073308270676691,0.9063428921140059,0.9055555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 6 1 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009980028840713858
10,0.018780153972329572,0.9990234375,0.19071758417196052,0.9534883720930233,0.9526109391124871,0.9533251733986129,0.9527777777777778,"[[7 0 1 0 0]
 [0 8 0 0 1]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009975348529157226
11,0.019590671887272038,0.9970703125,0.1630095666231111,0.9302325581395349,0.9304867561059513,0.9301605587155303,0.9305555555555556,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 1 0 8]]",0.000997017744520178
12,0.019474009342957288,0.998046875,0.17705076447753018,0.9302325581395349,0.9311403508771932,0.9294879640962873,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009964516155915146
13,0.01276111749757547,0.9990234375,0.15414016260657198,0.9302325581395349,0.9316959064327485,0.9300693594451245,0.9305555555555556,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 1 0 0 8]]",0.000995836528212149
14,0.012815602458431385,0.998046875,0.29395513894946074,0.9069767441860465,0.9073308270676691,0.9063428921140059,0.9055555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 6 1 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009951725498333441
15,0.010611000063363463,0.9990234375,0.18327147808185842,0.9534883720930233,0.9538493292053664,0.9532531739746083,0.9527777777777778,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009944597532678112
16,0.01261462812544778,0.998046875,0.19869848531345988,0.9534883720930233,0.9526109391124871,0.9533251733986129,0.9527777777777778,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [1 0 7 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009936982166817265
17,0.011146966462547425,0.998046875,0.20015256418738253,0.9534883720930233,0.9526109391124871,0.9533251733986129,0.9527777777777778,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [1 0 7 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.000992888023586158
18,0.01331615014714771,0.998046875,0.208510089752286,0.9069767441860465,0.9055555555555556,0.9037467700258399,0.9111111111111111,"[[8 0 0 0 0]
 [0 6 2 0 1]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 1 0 0 8]]",0.0009920292628279091
19,0.010201217428402742,0.998046875,0.2854341039823931,0.9302325581395349,0.9289473684210527,0.9285495716034272,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 1 0 1]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.000991122028579774
20,0.008318976313603343,0.9990234375,0.18868257001388905,0.9302325581395349,0.9299019607843139,0.9295599635202919,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [1 0 7 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009901664203302116
