epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,1.6270166303984512,0.27218934911242604,1.5774428373159364,0.2558139534883721,0.20634920634920634,0.19992617201919527,0.2666666666666667,"[[1 0 4 3 0]
 [0 0 4 5 0]
 [0 0 7 1 0]
 [0 0 7 2 0]
 [0 0 0 8 1]]",0.0009999753262144805
2,1.484989204350308,0.4260355029585799,1.5456179158632146,0.27906976744186046,0.20126984126984127,0.19719453672942044,0.29166666666666663,"[[1 0 7 0 0]
 [0 3 6 0 0]
 [0 0 8 0 0]
 [0 0 9 0 0]
 [0 2 7 0 0]]",0.0009999013075636806
3,1.2802826180260563,0.6982248520710059,1.4879294966542445,0.32558139534883723,0.2957111181501425,0.2877046946247173,0.3416666666666667,"[[3 0 5 0 0]
 [0 1 5 0 3]
 [0 0 8 0 0]
 [0 0 7 1 1]
 [0 0 8 0 1]]",0.0009997779521645793
4,1.0344666429525295,0.7810650887573964,1.4015859670417254,0.32558139534883723,0.25142857142857145,0.2538205980066445,0.33333333333333337,"[[0 1 7 0 0]
 [0 0 6 0 3]
 [0 0 8 0 0]
 [0 0 3 5 1]
 [0 0 8 0 1]]",0.0009996052735444863
5,0.8393819004120912,0.8579881656804734,1.2201006939244825,0.5581395348837209,0.5065473785473785,0.5111585399957493,0.5583333333333333,"[[1 0 6 0 1]
 [0 2 1 0 6]
 [0 0 8 0 0]
 [0 0 3 5 1]
 [0 0 1 0 8]]",0.0009993832906395582
6,0.612041843713388,0.9349112426035503,1.2937710202017496,0.37209302325581395,0.3028607554923345,0.3017227754069859,0.3805555555555556,"[[1 0 7 0 0]
 [0 2 2 0 5]
 [0 0 8 0 0]
 [0 0 9 0 0]
 [0 1 3 0 5]]",0.000999112027792722
7,0.48644146534818167,0.9349112426035503,0.9332218142442925,0.6046511627906976,0.5914285714285714,0.5933554817275747,0.6027777777777777,"[[3 0 4 0 1]
 [0 3 1 0 5]
 [0 0 6 0 2]
 [1 0 1 5 2]
 [0 0 0 0 9]]",0.0009987915147510059
8,0.3763292204346177,0.9408284023668639,0.8283425430918849,0.7674418604651163,0.7419047619047618,0.733001107419712,0.7722222222222223,"[[7 0 0 0 1]
 [0 1 0 0 8]
 [0 0 7 0 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009984217866622768
9,0.29542442768283145,0.9349112426035503,0.6249611155931339,0.8372093023255814,0.8225348110258596,0.8168645955180185,0.8444444444444443,"[[8 0 0 0 0]
 [1 3 0 0 5]
 [0 0 8 0 0]
 [1 0 0 8 0]
 [0 0 0 0 9]]",0.0009980028840713858
10,0.1683355904895173,0.9822485207100592,0.6038534447204235,0.7906976744186046,0.7879265471370734,0.7850568953690128,0.7944444444444445,"[[8 0 0 0 0]
 [0 4 0 0 5]
 [2 0 6 0 0]
 [1 0 0 7 1]
 [0 0 0 0 9]]",0.0009975348529157226
11,0.16279105639316627,0.9644970414201184,1.0527807196905448,0.5813953488372093,0.524102934102934,0.5180872959942727,0.5916666666666667,"[[8 0 0 0 0]
 [1 1 1 0 6]
 [3 0 5 0 0]
 [7 0 0 2 0]
 [0 0 0 0 9]]",0.000997017744520178
12,0.1099274936159687,0.9881656804733728,0.2724455193031666,0.9767441860465116,0.9764705882352942,0.9767441860465116,0.9777777777777779,"[[8 0 0 0 0]
 [1 8 0 0 0]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009964516155915146
13,0.08046545343991568,1.0,0.49061832732932514,0.8604651162790697,0.8632832080200501,0.8657836451594101,0.861111111111111,"[[6 0 2 0 0]
 [0 7 1 0 1]
 [0 0 8 0 0]
 [0 0 2 7 0]
 [0 0 0 0 9]]",0.000995836528212149
14,0.06417767174497864,1.0,0.1729811353738918,0.9767441860465116,0.9764705882352942,0.9767441860465116,0.9777777777777779,"[[8 0 0 0 0]
 [0 8 1 0 0]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009951725498333441
15,0.058368363853037,1.0,0.1739587361036345,0.9534883720930233,0.9527089783281735,0.9518773849809202,0.9555555555555555,"[[8 0 0 0 0]
 [0 7 1 0 1]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009944597532678112
16,0.053157432897556464,0.9940828402366864,0.2292717598205389,0.9302325581395349,0.9314285714285713,0.9282392026578073,0.9333333333333332,"[[8 0 0 0 0]
 [0 6 0 0 3]
 [0 0 8 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009936982166817265
17,0.05571691418540548,1.0,0.42382430337196175,0.9069767441860465,0.9077966976264191,0.9087305301557588,0.9083333333333332,"[[8 0 0 0 0]
 [1 7 0 0 1]
 [1 0 7 0 0]
 [1 0 0 8 0]
 [0 0 0 0 9]]",0.000992888023586158
18,0.05227105835309395,1.0,0.6535573781922807,0.7674418604651163,0.7542533936651583,0.7543144270230454,0.7722222222222223,"[[8 0 0 0 0]
 [0 4 3 0 2]
 [1 0 6 1 0]
 [3 0 0 6 0]
 [0 0 0 0 9]]",0.0009920292628279091
19,0.058847182512988705,0.9881656804733728,1.6725799649260764,0.20930232558139536,0.10666666666666666,0.10387596899224806,0.22222222222222224,"[[0 0 8 0 0]
 [0 0 9 0 0]
 [0 0 8 0 0]
 [2 0 7 0 0]
 [0 0 8 0 1]]",0.000991122028579774
20,0.027936611390678136,1.0,1.9219422174054523,0.18604651162790697,0.0627450980392157,0.05836753305973553,0.2,"[[0 0 8 0 0]
 [0 0 9 0 0]
 [0 0 8 0 0]
 [0 0 9 0 0]
 [0 0 9 0 0]]",0.0009901664203302116
21,0.04160414124734303,0.9940828402366864,0.3614257061204245,0.9302325581395349,0.9311403508771932,0.9294879640962873,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 7 1 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009891625428724354
22,0.034738142991207054,0.9940828402366864,0.1662834924320842,0.9302325581395349,0.9299019607843139,0.9295599635202919,0.9305555555555556,"[[8 0 0 0 0]
 [1 7 0 0 1]
 [0 0 7 0 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009881105062929212
23,0.024315661342935804,1.0,0.26452049405075784,0.9069767441860465,0.9078991596638655,0.9083056478405316,0.9055555555555556,"[[8 0 0 0 0]
 [1 8 0 0 0]
 [0 2 6 0 0]
 [0 0 0 9 0]
 [0 1 0 0 8]]",0.0009870104259593353
24,0.026440876210935018,1.0,0.20516278508097627,0.9302325581395349,0.9280849181777974,0.9294302788434835,0.9277777777777778,"[[8 0 0 0 0]
 [1 8 0 0 0]
 [0 2 6 0 0]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.000985862422507883
25,0.021421614902082983,1.0,0.16378347956857017,0.9302325581395349,0.9330952380952381,0.9315337763012183,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 7 0 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.0009846666218300795
26,0.0369553207998445,1.0,0.1902431374372438,0.9302325581395349,0.9330952380952381,0.9315337763012183,0.9305555555555556,"[[8 0 0 0 0]
 [0 7 0 0 2]
 [0 0 7 0 1]
 [0 0 0 9 0]
 [0 0 0 0 9]]",0.000983423155058945
27,0.018947164092719907,1.0,0.49052306108696514,0.8837209302325582,0.8842063492063492,0.8814045773348099,0.888888888888889,"[[8 0 0 0 0]
 [0 6 0 0 3]
 [0 0 8 0 0]
 [2 0 0 7 0]
 [0 0 0 0 9]]",0.0009821321585546231
