epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,1.6877368603937724,0.20710059171597633,1.5855923586113507,0.16279069767441862,0.13783908045977014,0.1423897353648757,0.15833333333333333,"[[0 2 5 1 0]
 [1 4 4 0 0]
 [1 6 1 0 0]
 [0 4 3 2 0]
 [1 4 4 0 0]]",0.0009999753262144805
2,1.3404308663317437,0.5088757396449705,1.5940823166869407,0.23255813953488372,0.17873593073593072,0.17260847679452332,0.24166666666666664,"[[3 0 3 0 2]
 [4 0 1 0 4]
 [2 0 4 0 2]
 [4 0 3 0 2]
 [4 0 2 0 3]]",0.0009999013075636806
3,1.0304378320479535,0.7869822485207101,1.4875639482986096,0.3488372093023256,0.3,0.2930232558139535,0.3638888888888889,"[[3 0 5 0 0]
 [1 0 5 0 3]
 [0 0 8 0 0]
 [0 0 8 1 0]
 [0 0 6 0 3]]",0.0009997779521645793
4,0.7112799628951846,0.8757396449704142,1.4716974275056707,0.37209302325581395,0.35603356216628523,0.3603249782697391,0.36944444444444446,"[[2 1 3 2 0]
 [2 4 3 0 0]
 [2 1 3 2 0]
 [0 2 1 6 0]
 [1 2 5 0 1]]",0.0009996052735444863
5,0.48425144062945125,0.8994082840236687,1.1083615851956745,0.7209302325581395,0.7172362278244631,0.7230408442446746,0.7138888888888888,"[[5 0 3 0 0]
 [0 7 0 0 2]
 [0 1 4 3 0]
 [0 0 1 8 0]
 [1 0 1 0 7]]",0.0009993832906395582
6,0.36801198318865175,0.9289940828402367,1.0086821872134542,0.627906976744186,0.6333634992458522,0.6361078957522185,0.6333333333333333,"[[4 0 4 0 0]
 [0 4 4 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [1 0 5 0 3]]",0.000999112027792722
7,0.30810089541610175,0.9289940828402367,0.754174925560175,0.7674418604651163,0.7706990622335891,0.7748636967425999,0.7694444444444444,"[[5 0 3 0 0]
 [0 6 2 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [2 0 1 0 6]]",0.0009987915147510059
8,0.22535124826713426,0.9644970414201184,0.680294391720794,0.813953488372093,0.8183957219251337,0.8209426688222858,0.8166666666666667,"[[6 0 2 0 0]
 [0 6 2 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [1 0 1 0 7]]",0.0009984217866622768
9,0.16118856867742257,0.9881656804733728,0.3926827782808348,0.9069767441860465,0.9084967320261438,0.9068247454020368,0.9111111111111111,"[[8 0 0 0 0]
 [0 8 0 0 1]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 1 1 0 7]]",0.0009980028840713858
10,0.12628688535394048,0.9881656804733728,0.3570499628089195,0.9069767441860465,0.9078991596638655,0.904983388704319,0.9111111111111111,"[[8 0 0 0 0]
 [0 9 0 0 0]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 3 0 0 6]]",0.0009975348529157226
