epoch,tr_loss,tr_acc,loss,acc,f1m,f1w,recm,cm,lr
1,1.5978858795391737,0.30177514792899407,1.5951177436251973,0.23255813953488372,0.16303030303030303,0.1597603946441156,0.2416666666666667,"[[0 1 3 0 4]
 [0 0 5 1 3]
 [0 0 7 0 1]
 [1 0 4 1 3]
 [0 3 3 1 2]]",0.0009999753262144805
2,1.466074234635167,0.44970414201183434,1.5518909831379735,0.32558139534883723,0.30115384615384616,0.2981663685152057,0.3333333333333333,"[[5 0 3 0 0]
 [0 3 2 0 4]
 [5 0 3 0 0]
 [1 0 8 0 0]
 [1 3 2 0 3]]",0.0009999013075636806
3,1.2674991026432556,0.6863905325443787,1.489613555198492,0.4418604651162791,0.36642926965507605,0.3613240972580808,0.44722222222222224,"[[7 0 1 0 0]
 [0 0 0 0 9]
 [4 0 2 0 2]
 [1 0 3 2 3]
 [1 0 0 0 8]]",0.0009997779521645793
4,1.0042451006420972,0.8461538461538461,1.3842358201049094,0.5116279069767442,0.5122077922077921,0.5154535387093526,0.5166666666666666,"[[2 0 6 0 0]
 [0 3 4 0 2]
 [0 0 8 0 0]
 [0 0 4 5 0]
 [0 2 3 0 4]]",0.0009996052735444863
5,0.800294567847393,0.8520710059171598,1.2968480392943982,0.5581395348837209,0.49913043478260866,0.49359316113613383,0.5694444444444444,"[[6 0 2 0 0]
 [0 1 2 0 6]
 [1 0 7 0 0]
 [5 0 2 2 0]
 [0 0 1 0 8]]",0.0009993832906395582
6,0.5687606091330037,0.8994082840236687,1.2893582804258479,0.5348837209302325,0.4637320574162679,0.4588628018248581,0.5444444444444445,"[[7 0 1 0 0]
 [0 2 4 0 3]
 [2 0 5 0 1]
 [2 0 7 0 0]
 [0 0 0 0 9]]",0.000999112027792722
7,0.3999460124405178,0.9408284023668639,1.1814266997714375,0.5581395348837209,0.5174079467443311,0.5137667452020067,0.5666666666666667,"[[7 0 1 0 0]
 [0 1 3 0 5]
 [2 0 5 0 1]
 [2 0 4 3 0]
 [0 0 1 0 8]]",0.0009987915147510059
8,0.27410641541847813,0.9644970414201184,0.9950088151665621,0.6976744186046512,0.6624624003447532,0.660501796425189,0.7027777777777777,"[[5 0 3 0 0]
 [0 1 4 0 4]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 0 1 0 8]]",0.0009984217866622768
9,0.23543453040207632,0.9644970414201184,0.7148090185121049,0.7906976744186046,0.7902922760373292,0.790938543967998,0.7944444444444445,"[[6 0 2 0 0]
 [0 4 3 0 2]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 0 1 0 8]]",0.0009980028840713858
10,0.14971889573088765,0.9704142011834319,0.9485063857810442,0.6046511627906976,0.6343323343323344,0.6326270628596209,0.6166666666666666,"[[6 0 2 0 0]
 [0 3 6 0 0]
 [0 0 8 0 0]
 [0 0 5 4 0]
 [0 0 4 0 5]]",0.0009975348529157226
11,0.14131195340636213,0.9881656804733728,0.6479651678440183,0.8372093023255814,0.8388095238095238,0.840171650055371,0.8388888888888889,"[[6 0 2 0 0]
 [0 6 1 0 2]
 [0 0 8 0 0]
 [0 0 2 7 0]
 [0 0 0 0 9]]",0.000997017744520178
12,0.09350369738403862,0.9940828402366864,0.579518968282744,0.8604651162790697,0.8649859943977593,0.8675656309035241,0.861111111111111,"[[6 0 2 0 0]
 [0 7 2 0 0]
 [0 0 8 0 0]
 [0 0 1 8 0]
 [0 1 0 0 8]]",0.0009964516155915146
13,0.07306391485696713,1.0,0.3843982136526773,0.9069767441860465,0.9095975232198142,0.9094967240262077,0.9083333333333332,"[[8 0 0 0 0]
 [0 8 1 0 0]
 [0 1 7 0 0]
 [0 0 1 8 0]
 [0 1 0 0 8]]",0.000995836528212149
